"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MTCH2",52.0517482287326,0.404276937316592,0.106796521780712,3.78548786585675,0.000153407319981503,0.00283581323570203
"MDFI",14.3184570223943,-0.369569501298131,0.0976354376099235,-3.78519839051316,0.000153586004681164,0.00283628286489047
"NCK2",31.4200106991394,-0.266303568358032,0.0703815736068384,-3.78371148456615,0.000154506920159793,0.00285044471648735
"MAPK1",42.0402612577154,0.362818745290006,0.0959103326153619,3.78289528767512,0.000155014638910568,0.00285660415788791
"YWHAB",44.4150169115916,0.369566543699189,0.0976996883484005,3.78267883906959,0.000155149544891772,0.00285660415788791
"BLM",17.0278572201378,-0.289302719890027,0.0764991004429346,-3.78177937014875,0.000155711341780262,0.00286409807982302
"NDUFAF4",25.8364080217287,0.305953524244935,0.0809091606582228,3.78144479260323,0.000155920802808479,0.00286510281545988
"TSFM",27.3642358728231,0.306952986584386,0.0811898886249927,3.78067998100316,0.000156400606667346,0.00287008058465863
"RBM7",19.2114749456952,0.325081402874523,0.0859885695912918,3.78051878778368,0.000156501908231764,0.00287008058465863
"SYNGR3",16.2736119318179,-0.299650226284412,0.0792894548697755,-3.77919392656383,0.000157336857403542,0.00288253585088627
"ADM2",15.3161180575145,-0.329089080208764,0.0870961192546342,-3.7784585929327,0.000157802083999938,0.00288819956709679
"NAA20",35.6202712163762,0.469212703206175,0.124214062154762,3.77745236784518,0.000158440794787991,0.00289702417663734
"CPNE7",17.4870085171189,-0.302311235237399,0.0800473208250382,-3.77665650919373,0.000158947695807734,0.00290342365570219
"TNS1",46.2784135179759,0.336678733203076,0.0891599980419824,3.77611866977101,0.000159291122102719,0.00290682734062003
"ANKRD46",20.6849340312448,0.275712739373581,0.0730228104438759,3.77570703863129,0.000159554432284349,0.00290876375861045
"CSDE1",106.874887519777,0.508551522606465,0.134716959642356,3.77496288482578,0.000160031488786402,0.00291458924065313
"TM9SF3",60.5382012490754,0.458144456742926,0.121401602818982,3.77379248794641,0.00016078451452305,0.00292542444123355
"SSC4D",18.7575755443579,-0.297402850712215,0.0788184919205422,-3.77326238380747,0.000161126676041756,0.00292877015076293
"EHBP1L1",12.6329381039874,-0.321978602525677,0.0853549548268779,-3.77223095224797,0.000161794389269942,0.00293802098042297
"PIMREG",18.8494176371954,-0.347438750404804,0.0921175601810677,-3.77168858708234,0.000162146541427643,0.00294152902213441
"ZNF764",33.181439296359,-0.416549331902186,0.110491891377493,-3.76995385551919,0.000163277733406286,0.00295914904892255
"PNPO",31.6842301522124,0.380034464352228,0.100836037347254,3.7688357689373,0.000164010751278136,0.00296919114337402
"CRACR2B",14.2303271000865,-0.328265418266261,0.0871049464013341,-3.76861971481832,0.000164152752900542,0.00296919114337402
"TGFB1I1",20.4861332972097,-0.293879150023455,0.0780141223919289,-3.76699937156325,0.000165221416617929,0.00298560262997867
"MGME1",19.9168942630162,0.280824056912653,0.0745618177046746,3.76632525275799,0.000165667942807315,0.00299075084264054
"FKBP1A",53.0950446840672,0.336693432982568,0.0894181123352057,3.76538292063682,0.000166294032534874,0.00299705479215814
"TXLNG",17.1887670089347,0.330371416667941,0.0877407754618861,3.76531224996355,0.000166341076067143,0.00299705479215814
"EMILIN2",14.2005388182538,-0.348643216338253,0.0926286871490538,-3.76387949639438,0.000167297525053095,0.0030113554509557
"RSF1",34.5719518586288,-0.346042620139924,0.0919467784618397,-3.76350999924963,0.00016754502439842,0.00301287962241823
"YPEL5",53.3410193452167,0.424109495911266,0.112742146626203,3.76176530785245,0.000168718326672233,0.00303103292887669
"CSTA",14.6454168930369,-0.315307255060893,0.0838687560341345,-3.75953179671061,0.000170231641873115,0.0030552534444424
"AXIN1",22.6231835042281,-0.298813034836051,0.0795177068525495,-3.75781755615945,0.000171401775586593,0.00307327369714566
"NABP1",18.8274545070326,-0.35063053528653,0.0933375175524944,-3.7565873239486,0.00017224618535602,0.00308542440835217
"TRIM51",30.5520372340464,-0.32911954163927,0.087621814588755,-3.75613702117404,0.000172556242259499,0.00308795574643549
"ESM1",18.2808265608097,0.60270021662256,0.160467688216885,3.7558976721093,0.000172721260136226,0.00308795574643549
"B3GALT4",14.5186987367301,-0.307202255084401,0.081805002553538,-3.75529913202251,0.000173134570147773,0.0030908565130751
"ARHGAP6",22.4733694475033,0.341331027362117,0.0908960719622858,3.75517907422601,0.000173217585606295,0.0030908565130751
"ANP32E",24.0388505644469,0.370658638111311,0.0987196571532137,3.75465888760175,0.000173577707813184,0.00309429856009168
"ZNF506",23.1247501654078,0.340687287235392,0.0907565378563858,3.75385944949222,0.000174132527093973,0.00309845504578583
"MSH3",21.1845815036287,0.313836966257577,0.0836042379364578,3.75384040335496,0.000174145765651603,0.00309845504578583
"HNRNPD",50.0075160194616,0.475377464655597,0.126670584287696,3.7528639133448,0.000174825772421623,0.00310593607379982
"UBP1",21.5224084814027,0.317026360181763,0.0844783045551242,3.75275476764445,0.000174901934116916,0.00310593607379982
"AHSA1",24.806864994576,0.55535610867963,0.148048693041378,3.75117197775203,0.000176009915472381,0.00312261502962698
"HNRNPA2B1",308.96734282803,0.526961488378401,0.140491870167169,3.75083261224566,0.000176248335179757,0.00312384980284122
"CBY2",12.9340540512795,-0.331078811229405,0.0882911550528325,-3.74985253088252,0.000176938593109547,0.00312929029306426
"NUMA1",52.7283525169063,0.472300326021334,0.125960694762645,3.74958495514269,0.000177127484331709,0.00312929029306426
"ODF3",16.0659106480345,-0.34054525361878,0.0908255729269275,-3.74944239429969,0.000177228200507067,0.00312929029306426
"TMEM214",25.3511587917593,0.276855467182061,0.0738406119017309,3.74936583069636,0.000177282313273778,0.00312929029306426
"ORMDL2",27.2503563368868,0.375273534168842,0.100094344574791,3.74919817661063,0.000177400860215327,0.00312929029306426
"HPRT1",32.3935206903649,0.41026725478505,0.10955296604462,3.74492147129955,0.000180450209224466,0.00317792990122519
"LILRA5",14.5347577364028,-0.36353531265735,0.0970760736666203,-3.74484977529898,0.00018050174698377,0.00317792990122519
"RHBDF1",21.1988192013417,-0.315614949215091,0.0843095476910577,-3.74352558943412,0.000181456113021377,0.00318996996836235
"PSG7",17.6573112394941,-0.289943458179465,0.0774541037807336,-3.74342280171844,0.00018153039216848,0.00318996996836235
"SPART",40.4076287948544,0.28024683774753,0.0748885377557294,3.74218600263817,0.000182426404605225,0.00320267380532739
"ENY2",24.7633538665307,0.324043967300149,0.0866020797434955,3.74175733723631,0.000182737924966747,0.00320510195600445
"CCT3",35.3475239343364,0.331783712128066,0.0887007174281737,3.74048510257802,0.000183665432594512,0.0032183192847811
"WNT3A",15.9380795465714,-0.355835316370449,0.0951453569068815,-3.73991257102229,0.000184084272302164,0.00322260678777602
"LTF",275.696904464055,-1.371281463342,0.366704262089597,-3.73947511689121,0.000184404900074861,0.00322405436076147
"OGDHL",54.7624848456151,0.7146761077656,0.191124389570863,3.73932447538632,0.0001845154327738,0.00322405436076147
"CCDC138",14.5081631863433,-0.320799329636481,0.085814716102549,-3.73827874991889,0.000185284448884174,0.00323443720957808
"FERD3L",12.4715082450372,-0.309839134386383,0.0828922957716735,-3.73785201027407,0.000185599133754997,0.00323687688124643
"AK4",84.3943467046684,0.78427017045923,0.209880109693751,3.73675319497215,0.000186411732213918,0.00324798746976115
"MRPL28",26.8762237129302,0.338180635186345,0.0905135055303005,3.73624503000974,0.00018678866141753,0.0032514933122013
"URI1",33.7999858367819,0.368022239321926,0.098515186784515,3.73569041823888,0.00018720085991841,0.00325560593226527
"TMEM45B",30.9850246812838,0.569845815648263,0.152637572752097,3.73332597848478,0.000188967769998769,0.00328324846578142
"RPS24",299.466643927099,0.461049785577983,0.123504896523487,3.73304863658021,0.000189176047491204,0.00328378384875913
"PTK2",30.1868065542377,0.317171701369637,0.0850011869161534,3.73137967688028,0.000190433961334913,0.00330252110641164
"DHX15",30.038772505077,0.440281933216811,0.118034909767022,3.73009929084404,0.000191404327182454,0.00331624126421735
"C20orf204",13.4978556380284,-0.304350585333371,0.0816287319082411,-3.72847376430509,0.000192642959910161,0.0033323643061504
"GYPA",12.5358763662992,-0.339887872780771,0.0911619084893858,-3.72839795055788,0.000192700912577425,0.0033323643061504
"HPCAL4",17.0203960085064,0.412414455545009,0.110621147356351,3.72817011395184,0.000192875171416293,0.0033323643061504
"ALAS1",50.6340503432429,0.852211307210261,0.228622901249661,3.7275850431083,0.000193323336399178,0.00333699162008432
"MED21",23.7700050888864,0.272885711297003,0.0732203642515792,3.72691004867704,0.000193841598695554,0.00334197895232653
"ATP5MC2",916.983859713165,1.08031263557318,0.289881520308919,3.7267385462237,0.000193973486532571,0.00334197895232653
"AFF1",78.2626365044026,0.578566515743777,0.15528824546827,3.72575859814189,0.000194728699528714,0.00335186963356217
"NIBAN1",14.788754499713,-0.297206389465952,0.079809478483047,-3.72394852234354,0.000196130934516055,0.00337226972831398
"F12",16.5899908523718,-0.294163362432952,0.0789963493439689,-3.72375894425317,0.000196278345081828,0.00337226972831398
"SYPL1",41.832604244901,0.402906115507624,0.108237245795265,3.72243503192734,0.000197310687601006,0.00338686174709556
"SH3BP2",36.0868952181208,-0.448724833458259,0.120584451773688,-3.72124952145923,0.000198239436535006,0.00339877495471524
"ITPK1",34.3920700665983,0.426631800125496,0.114652661958155,3.72108063466685,0.000198372079068983,0.00339877495471524
"HPS6",15.4837826496427,-0.373467777010873,0.100384100033299,-3.72038775948571,0.000198917131813973,0.00340209018428011
"RMDN3",26.8159726274379,0.291370093672796,0.0783175622946117,3.72036724760064,0.000198933288985683,0.00340209018428011
"MAGED2",46.963988396271,0.437354740296228,0.117571940706534,3.71989045743396,0.000199309203288834,0.00340537165065243
"SCAMP2",33.48093249117,0.393797525347558,0.105910859193794,3.71819781602369,0.000200649124863728,0.00342510277350408
"XPO1",32.1898380184049,0.411688376351621,0.110748838067625,3.71731553608026,0.000201350902357163,0.0034310787574793
"RAB7A",55.3730488974,0.429879905269964,0.115643313360771,3.71729149552188,0.00020137005677813,0.0034310787574793
"HDAC2",22.4420508371263,0.337413296784244,0.090778331811682,3.71689245715819,0.000201688242483965,0.00343333876625878
"WDR44",15.717962212568,0.319786101441446,0.0860448678194297,3.71650406985965,0.000201998388761675,0.00343545789121878
"MYO5B",28.7298172092273,-0.323415631980505,0.0870279016991354,-3.71622922839834,0.0002022181337782,0.0034360370499833
"MRPL50",20.0703401726096,0.308526712435425,0.083099112539365,3.7127558045734,0.000205014676277796,0.00348035923838929
"CTDSP1",18.3026746994412,0.352476273039526,0.0949550563854913,3.71203268637501,0.000205601427771207,0.00348712082445317
"RALGAPB",14.0853600050749,0.408771364932778,0.110147447082373,3.71112881651339,0.000206337062656324,0.0034937806906835
"SDHD",56.0347646865258,0.407280627087191,0.109747010229032,3.71108630874984,0.000206371719353495,0.0034937806906835
"DHX9",25.120849451443,0.37781732804799,0.101822815843462,3.71053702373375,0.000206820045035698,0.00349817012188351
"TMED7",23.7107924861714,0.321594354707673,0.0867194203884378,3.70844677313539,0.000208534482708654,0.00352394709410131
"IL1F10",16.99684463363,-0.29102121871051,0.0785087280746079,-3.70686452127906,0.000209841122915082,0.00354279209709916
"MAT2B",41.8788152797705,0.379246674919962,0.102351724685732,3.70532764430133,0.00021111765043083,0.0035593958185129
"NBDY",26.7728225250131,0.397288975962252,0.107234371183445,3.70486600124331,0.000211502512418749,0.0035593958185129
"CCDC137",69.7549407731972,0.479925607447961,0.129544390617372,3.70471932563634,0.000211624930611328,0.0035593958185129
"FBXW11",34.0186330466072,0.307071579554123,0.0828873861227704,3.7046840770114,0.000211654359685373,0.0035593958185129
"RAB10",28.1417858644134,0.301553713089306,0.081404164214051,3.70440156226376,0.000211890370108687,0.0035593958185129
"DEFA1B",23.1961340384033,-0.591806472358142,0.159769621705574,-3.70412388813646,0.00021212257752794,0.0035593958185129
"PLEKHM2",28.5646655795861,-0.322984944037186,0.0871974068934322,-3.70406592975775,0.000212171075865744,0.0035593958185129
"AQP2",355.046160508985,1.83371904861454,0.495185112603708,3.70309809794716,0.000212982477267851,0.00356908096304167
"MAPK12",16.7050289481286,-0.303106135217993,0.0818560312038719,-3.7029175585495,0.00021313415824476,0.00356908096304167
"SELENOF",50.6965991788724,0.436256877983751,0.11782375960664,3.70262228467514,0.00021338245254563,0.00357000804873809
"NCCRP1",15.3844583303968,0.457530408712689,0.123587315513962,3.70208226313484,0.000213837256714814,0.00357438536427363
"NDUFA10",44.8370590804544,0.398877114834054,0.107768969778073,3.70122416179218,0.00021456181939338,0.00358325984301001
"EIF4E",32.5298534923016,0.321257646587202,0.0868113843346561,3.70063959985663,0.000215056730642834,0.00358828651380973
"SPATA20",27.0652001101863,-0.345321530401913,0.0933219591107039,-3.70032448624737,0.000215323961666514,0.0035895086366461
"RBM4",31.7504881546282,0.309031559246356,0.0835372970986941,3.69932437341436,0.00021617417062688,0.00360043821177299
"MRPS24",25.2798080290222,0.296115128191162,0.0800592499973092,3.69869975300936,0.000216706766606005,0.00360606295798337
"CALM1",38.6826687286088,0.419745445589141,0.113508766568557,3.69791213734688,0.00021738010031178,0.00361401740895704
"SAMD10",20.9246187621131,-0.33223282391134,0.0898499446303883,-3.69764083080998,0.000217612495150517,0.00361463340239243
"FUCA1",40.1705995408822,0.443834797989823,0.120049875481313,3.69708670009333,0.000218087875534032,0.00361928076132891
"PPP1R26",15.1094269124413,-0.388711401084732,0.105149237617511,-3.69675910060997,0.000218369376616338,0.00362070514776766
"SRI",64.802607908367,0.487153154348687,0.131789643247137,3.69644489768561,0.00021863968672255,0.00362194159634205
"MAGEF1",26.5375927261895,0.328919012870252,0.0890006737919016,3.69569126677984,0.000219289319551646,0.00362945399730202
"RTL6",17.3689133538247,0.282338377484613,0.0764015005105817,3.69545592164789,0.000219492559022626,0.003629571324535
"ACO2",45.6959722644896,0.456929968709361,0.123683553561487,3.69434702959281,0.000220452558523513,0.0036421911990349
"EBF1",17.7177712287275,-0.322209042592379,0.0872254411462708,-3.69398008606293,0.0002207710990689,0.00364420019372964
"LITAF",55.475059020312,0.547950791625169,0.148404873790872,3.69226951668263,0.000222261740255629,0.00366553586603401
"PLCL2",24.1183008661709,0.582263671330734,0.157793952046162,3.69002527524245,0.000224231771892396,0.00369473259759296
"PLEKHA1",47.3637733335917,-0.505689527610012,0.137066404282758,-3.68937618416552,0.000224804603303227,0.0036975890459162
"ARV1",18.552527586925,0.322934369828906,0.0875308917715653,3.68937598250099,0.000224804781488096,0.0036975890459162
"MOB1B",27.9036251244441,0.479502247455112,0.130012942659822,3.68811164215956,0.000225924525195523,0.00371270640694313
"VAV3",35.3779579070225,0.624772587726947,0.169482864208682,3.68634664421101,0.000227496426191205,0.00373522082541443
"C1QL2",40.7518152569461,-0.448663930492101,0.121737417211384,-3.68550558053194,0.000228249080486933,0.00374425619266863
"PLA2G10",14.9261956340021,-0.317487108166506,0.0861572596665988,-3.68497221702594,0.000228727589188885,0.00374878238295051
"CFL2",22.8855202040724,0.333766492933949,0.0906377805252049,3.68242129275367,0.000231029206826914,0.0037831543744471
"RTL8C",67.1570342241466,0.393673539845442,0.106925061522934,3.68177052449956,0.000231619844409657,0.00378947267989062
"CABIN1",30.5448573978019,0.400740649457158,0.108853023832428,3.68148385178597,0.000231880478061192,0.00379038548237129
"ACSS3",22.6950597879705,0.30666999426316,0.083318952439306,3.68067510794204,0.00023261724634179,0.00379907283875417
"ATXN10",35.4096929085798,0.336453049810745,0.0914746636124616,3.67810097926296,0.000234976936449215,0.00383422683602846
"NDUFA6",37.9692638395628,0.523402727646614,0.142380951014515,3.6760727043694,0.000236852047485637,0.00386141875477905
"NDUFA4",68.4372255422623,0.582214390608043,0.158423517621016,3.67505026621634,0.000237802590823057,0.00387350276460373
"PHAX",105.508718566778,-0.470086893724687,0.127941649008807,-3.67422881732849,0.000238568869655366,0.00388256672304564
"MARCHF3",13.8379840237676,-0.30872098358408,0.0840286481997063,-3.67399678798069,0.000238785734727749,0.00388268122618828
"UBTFL1",17.9514224362427,-0.377986584089318,0.102889129660261,-3.67372710156484,0.000239038028212228,0.00388337109222042
"ASIC3",14.1515751970849,-0.310697936672695,0.0845880547931946,-3.67307106697637,0.00023965279761835,0.00388994330449995
"XIAP",31.5095046991821,0.315029263377316,0.0858054196220719,3.67143782717753,0.000241189754792331,0.00391145944143497
"RPRD2",27.2122974131883,0.268674439773637,0.0732018066123426,3.67032525845251,0.000242242025520651,0.00392508444854126
"CNIH1",28.0151441959998,0.359507345342055,0.0980193503487633,3.66771809915991,0.00024472478007434,0.00396184368372318
"EIF3I",38.609037368423,0.414807035029218,0.113108772687943,3.66732858267,0.000245097753240874,0.00396289901887158
"GDI2",58.902160642933,0.408770474182258,0.111466557837191,3.66720281054442,0.000245218297482056,0.00396289901887158
"DNAJB2",39.2448800027655,0.38045538543234,0.103754070077615,3.66689600849135,0.000245512580235205,0.00396419265678206
"PRR7",15.3837929841202,-0.297835046181179,0.0812594053741142,-3.6652378245935,0.000247108842799221,0.00398648825384201
"GOLGA8N",26.4596262234188,-0.348176850256318,0.0950553758081276,-3.66288436920311,0.000249391133335997,0.00401980272756907
"UQCRC1",64.4216225754637,0.433104945878588,0.118259138386914,3.66233808047525,0.000249923722980626,0.00402488126199608
"ITGB1BP1",30.6646285118988,0.311991869046903,0.0852081483545254,3.66152621635198,0.000250717199324905,0.00403414874461569
"FLOT1",46.553435103049,0.416232428675721,0.113714807620502,3.66031862855369,0.000251901808610013,0.00404968815509963
"MRPL16",23.5502421157681,0.303705458255975,0.0829902816306502,3.6595303966749,0.000252677870938512,0.00405863830194985
"AIF1L",90.6002898877692,0.841413463251539,0.229969591749144,3.65880313502218,0.000253395892651468,0.00406664145500674
"CHPT1",31.260103387675,0.452280566329001,0.12362368527881,3.65852680502904,0.000253669213141596,0.00406750010396195
"ZNF717",14.8142850819241,0.307536712298005,0.0840658367105586,3.65828408223502,0.000253909520505891,0.00406782837007879
"PPP2R1A",50.747520156206,0.376418457421972,0.102915779117273,3.65753882106886,0.000254648700040694,0.00407614147539187
"CDC42BPA",16.4903771316025,0.317736957842447,0.0868803736973958,3.65717761469494,0.000255007684426715,0.0040783597170544
"C1QBP",51.2628062123481,0.390506493975464,0.106791823930296,3.65670778532962,0.000255475333728953,0.00407994564940983
"HADH",25.0698622722999,0.327015038518916,0.0894305929485978,3.65663502540876,0.000255547827911046,0.00407994564940983
"LRRC4B",13.1916185079661,-0.344705985249231,0.0943065860886005,-3.65516343604446,0.000257018189672028,0.00409988326007862
"PHF24",16.503614759701,-0.280299657068722,0.0766953060126043,-3.65471723944432,0.000257465579026694,0.00410079241729842
"KLC2",34.6550293992469,-0.320849325409248,0.0877917295775669,-3.65466459031049,0.0002575184170396,0.00410079241729842
"CLPS",15.2412723714897,-0.395725087541799,0.108309712770651,-3.6536435876232,0.000258545095279745,0.00411360141277421
"CHD3",27.1483626865505,0.548525832345217,0.150164827611259,3.65282497287062,0.000259371031457173,0.0041222310413573
"AMY2B",29.1081544992252,0.444436671075641,0.121674642425076,3.65266469839279,0.000259533028706294,0.0041222310413573
"ITPR2",32.0433542326048,0.40220757121197,0.110146131516621,3.65158145523502,0.000260630405403316,0.00413305691402875
"LYPLAL1",17.7570168646818,0.408149522336183,0.111774291075893,3.65155098196111,0.000260661339098117,0.00413305691402875
"TMEM11",28.1576049019628,0.255089100019451,0.0698769216016698,3.65054862424499,0.000261680762373623,0.00414114349150672
"UBA2",22.8763302603874,0.369383699669234,0.101188990245463,3.65043369612828,0.000261797885757093,0.00414114349150672
"KCND3",12.3333691377202,-0.322694936796621,0.0884001333836471,-3.65038970468698,0.000261842730494102,0.00414114349150672
"BTNL8",12.9616479962048,-0.334281005525955,0.0916035142485903,-3.64921595277224,0.000263041912511447,0.00415655640402375
"EIF2AK1",33.9269347070517,0.313150205627699,0.0858194870262392,3.64894054344503,0.000263324033604974,0.00415746409370857
"MBNL3",19.4745296878184,0.288454810936683,0.079058028199091,3.64864666508341,0.00026362538666466,0.00415867361879188
"FAM131C",28.9137723924209,-0.338334427852713,0.0927582161354706,-3.64748743506004,0.00026481725728929,0.00417391697519679
"SAR1B",31.8944179733751,0.348429740792045,0.0955738021415309,3.64566160375279,0.000266704747783303,0.00419697053047026
"FAM91A1",26.8698582945729,0.294824487057918,0.0808705698851779,3.64563385019442,0.00026673353565894,0.00419697053047026
"GOLM1",22.810702085041,0.399495442798454,0.10966682846908,3.64281021321858,0.000269677675380411,0.00423969048873332
"ARG2",61.7540062396442,0.686658991135359,0.188509420620857,3.64257122468386,0.000269928256249078,0.00424002754977329
"ZKSCAN1",29.601443831428,0.255304016917794,0.0701049343338116,3.64174104638824,0.000270800399869328,0.00425011925291098
"LRBA",22.7182722047188,0.306735343706389,0.0842340749938949,3.64146390553491,0.000271092137695049,0.00425109230161796
"LIPF",15.907783330811,-0.292045246556353,0.0802066457976532,-3.64116020127721,0.000271412176300228,0.00425250712130348
"EIF3H",39.8375975652833,0.422046958446194,0.115947882457818,3.6399712482868,0.000272668485642955,0.00426857669910088
"SF1",41.2355800919576,0.391935777706259,0.107698749171409,3.6391859768257,0.000273501230641265,0.00427650672772648
"ITGB2",17.0693866141368,-0.37068790998197,0.101869088981431,-3.63886546633927,0.00027384180206754,0.00427650672772648
"BHLHE41",26.3839118191166,-0.536879472981526,0.147541360283186,-3.63884047124859,0.000273868378315817,0.00427650672772648
"OR13C5",13.8408630233002,-0.313523881498364,0.0861659327686817,-3.63860601776389,0.000274117780736206,0.00427679208662965
"SH3RF1",24.8047250227918,0.389579481496355,0.107080130734548,3.63820513501354,0.000274544717296117,0.00427984452303905
"TNFRSF10B",32.3171257762552,-0.459174828089025,0.126244425509888,-3.63718893911131,0.000275629750656782,0.00429314217689655
"TMLHE",25.6634775804764,0.285629757152429,0.0785397648130983,3.6367534055156,0.000276096016665323,0.00429678779846522
"RSKR",10.9895298093414,0.411464644242611,0.113166993193097,3.63590683672692,0.000277004437165376,0.00430225997312109
"TCEAL9",46.7166796455415,0.577734571902209,0.15890585458754,3.63570350130768,0.00027722304540349,0.00430225997312109
"ATP6V1H",37.2252624597718,0.454122750311881,0.124908845349199,3.63563324152361,0.000277298620079149,0.00430225997312109
"DYNLT3",37.1771880313561,0.422574730394573,0.116242729272411,3.63527880874412,0.000277680158838312,0.00430225997312109
"MRFAP1L1",21.4159137061723,0.274433385323123,0.0754925874390287,3.63523618189359,0.000277726078792177,0.00430225997312109
"TTC24",10.8482377680255,-0.346394554506603,0.0952908826855893,-3.63512798647826,0.00027784266471464,0.00430225997312109
"CGNL1",53.4368799908105,0.481948890926805,0.132593260339729,3.63479176612719,0.000278205251583741,0.0043042725546033
"FRA10AC1",23.7612352003065,0.333406034793686,0.0917870626929666,3.63238592685932,0.000280812725037845,0.00434098468178804
"CMTM1",17.2147215582431,-0.280642884477067,0.0772686655830605,-3.63204000430664,0.000281189517066564,0.00434112709680257
"ARID5A",14.5929717298493,-0.321823833769095,0.0886091822728834,-3.63194677474844,0.000281291147269038,0.00434112709680257
"AAGAB",30.3281241085407,0.319525725501554,0.0880020112374277,3.63089116951521,0.000282444273712266,0.00435393597090208
"RHBG",33.6857883256073,0.678559526662515,0.186892050959244,3.63075648846343,0.000282591715361727,0.00435393597090208
"PRXL2A",42.5080506472432,0.341584280274907,0.0941052986005608,3.62980921748939,0.000283630776442149,0.00436234957604643
"KLHL36",22.5526585766679,-0.265174835983976,0.0730555342653372,-3.62977067583768,0.000283673128453682,0.00436234957604643
"TRIM28",34.1977917719846,0.333447497337207,0.0918685767277458,3.62961427306515,0.000283845054559009,0.00436234957604643
"EBNA1BP2",29.0614941112144,0.288024477139073,0.0793713718546842,3.62882069956404,0.000284718897474458,0.00437214811524263
"FAM3B",24.0573149702585,0.528147969385935,0.145566153017043,3.62823333885934,0.000285367291811563,0.00437614571495124
"FBN1",12.8493931602246,-0.351070932302379,0.0967668362666631,-3.62800878737963,0.000285615542162545,0.00437614571495124
"SPDYE3",35.1657147991115,-0.516543016787932,0.142379047596743,-3.62794263275961,0.000285688717232009,0.00437614571495124
"SFRP1",52.8217614392244,0.851204332448438,0.234691326630076,3.62691005530903,0.00028683315282259,0.0043900419022574
"DCXR",33.2117090313234,0.640561983765596,0.176685696755156,3.62543202720739,0.00028847877026315,0.00441157947516474
"COL16A1",19.0059102334413,-0.324709437772609,0.0896208726730541,-3.62314523489613,0.000291042293631887,0.00444710702011927
"SDF2",26.8819218305414,0.317156800463996,0.0875449609461366,3.62278761720085,0.000291445111957087,0.00444958774888939
"H3C3",20.1589064419332,0.424628133356647,0.11726098804374,3.62122254332578,0.000293214153307395,0.00446952383232168
"FAM13A",26.8475174211641,0.578213327569256,0.159674285750183,3.62120503531731,0.000293233999807529,0.00446952383232168
"TBL1XR1",26.4475802062462,0.44552661055493,0.123046335112964,3.62080357896,0.000293689422845097,0.00447064157357019
"CAMTA1",43.2932603868364,0.337115574087471,0.0931074714516462,3.62071452302887,0.000293790540070328,0.00447064157357019
"ARAF",30.1952113843152,0.294664226822967,0.0814031028101797,3.61981566611879,0.000294812960957071,0.00448129831179572
"MKKS",26.6128789425287,0.335956024916231,0.0928139082938498,3.6196732913411,0.000294975213130522,0.00448129831179572
"STMN3",24.3841451689049,-0.358323289683559,0.099010909696808,-3.61902835536831,0.000295711238795976,0.00448879471918027
"TRAM2",17.0579807659197,-0.286476186611658,0.0791651726423726,-3.61871485969986,0.000296069633055206,0.00449055122135535
"FGFR1OP",14.3936182180456,0.298533958964509,0.0825258032702965,3.61746201956643,0.000297505969619314,0.00450864083688435
"LDAH",20.3106378765915,0.258369666531635,0.0714451774502006,3.61633459041691,0.000298804103612902,0.00452460812868506
"HMGCL",27.0527034611245,0.335640914452139,0.0928231847498765,3.61591681384952,0.00029928648170461,0.00452820691534105
"AREG",16.1131642681505,-0.297151430017527,0.0822051200788671,-3.61475574431911,0.000300630922267589,0.00454483217781002
"PSME1",31.2662895465289,0.396182244199139,0.109623660032293,3.61402131695321,0.000301484258011591,0.00455401200836447
"BTG3",28.6401363979193,0.593876868437218,0.164353297907888,3.61341619545751,0.000302189056368306,0.00456093499105965
"CBLC",25.4169479098144,-0.314933523742604,0.087215065124174,-3.61099912376619,0.00030501969268603,0.00459990578114287
"PERM1",12.5094094809955,-0.313975613968565,0.0869746191459767,-3.60996825340038,0.000306234483250805,0.00461446488442418
"TMEM119",14.7318475912958,-0.305055365674042,0.0845281000693898,-3.60892254083103,0.00030747139156921,0.00462933330317059
"UGP2",58.170829742986,0.488800062446104,0.135488135006554,3.60769644089101,0.000308927626571852,0.0046474770748663
"GLG1",37.4330544734863,0.372357357091035,0.103288893619373,3.60500867075989,0.000312142506674813,0.00468308431375393
"MXD1",28.4232616808458,-0.469824219522842,0.130331803504058,-3.60483172097143,0.000312355253989191,0.00468308431375393
"STAG2",32.8772200454821,0.455636887515244,0.126396194145486,3.60483075139739,0.000312356420085134,0.00468308431375393
"LHX2",12.2420885618782,-0.314755218622418,0.0873193260396789,-3.60464553378928,0.000312579254018151,0.00468308431375393
"CBR3",16.3374564249775,-0.303514772708413,0.0842023889866981,-3.60458623990302,0.0003126506214968,0.00468308431375393
"EPSTI1",17.6733803767589,-0.313567400686323,0.0869944880682152,-3.60445135834864,0.000312813024848674,0.00468308431375393
"SPDYE11",31.0676303853278,-0.545691619664293,0.151419707614458,-3.6038348525525,0.000313556331052618,0.00469041742101669
"HAGHL",16.4501296617908,-0.279950991711063,0.077742709953814,-3.60099348064118,0.000317003526699333,0.00473815287402622
"F11R",53.0246257399568,0.645668748513069,0.179319719757403,3.60065668955191,0.000317414470374262,0.00474046598854346
"PRORY",11.3240509219706,-0.374439267864057,0.104037827592374,-3.59906849776922,0.00031935906971638,0.00476566147260637
