"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"POLI",19.6404245000284,0.280247121541231,0.0687027636383017,4.07912442964657,4.52056374745752e-05,0.000217777952572127
"CPED1",9.52264684605385,0.301064231719351,0.0738233870814192,4.07816877038316,4.53918124403773e-05,0.000218617932690459
"ARL2BP",22.2109402749918,0.265964013574529,0.0652223415004211,4.07780535712309,4.54628007642104e-05,0.000218902853328376
"NSMF",15.6911186773769,-0.284509441552206,0.0697894801488765,-4.07668091158271,4.56831148743199e-05,0.00021990644059168
"RAF1",21.0786726747868,0.280156020050966,0.0687329782056809,4.07600583249295,4.58158700215901e-05,0.000220488129747595
"GGH",10.0918583052639,-0.35342455263022,0.0867465961877356,-4.07421810378985,4.61691985997529e-05,0.000222130746461213
"MTMR2",15.6450070165969,0.270830873522133,0.0664926139236595,4.07309710869655,4.63920697142338e-05,0.000223145011175509
"TSPY1",11.812308040568,-0.611782072111183,0.150229972186622,-4.07230370349269,4.65504270508031e-05,0.000223833566224009
"MFNG",11.07516973527,0.289245286514174,0.0710282189824443,4.07225875374497,4.65594139859604e-05,0.000223833566224009
"SRPRA",25.6813496212858,0.291145391392627,0.0715101347847842,4.07138641632901,4.67341490893639e-05,0.000224615245389504
"LYPD6B",9.25244017724063,-0.318287459586006,0.0781990948833048,-4.07021922774146,4.69689176596973e-05,0.000225684978544544
"FAU",68.1657794339086,-0.287224024964313,0.070583957212268,-4.0692536421632,4.71639805342284e-05,0.000226563420510219
"OXCT1",11.6039261169294,-0.39227896426596,0.0964898458084159,-4.06549477801886,4.79306675812582e-05,0.000230186626764495
"AMY2B",15.0334132009237,-0.352444491348664,0.0867199258271619,-4.06416965866768,4.82037551179845e-05,0.000231438060379653
"GUCY1B1",12.0079897550632,0.28262185392335,0.0695551544167426,4.06327692452539,4.83885653950952e-05,0.000232265113896457
"LRATD1",8.43842006970589,-0.335562891610549,0.0825903168416453,-4.06298104236531,4.84499658154971e-05,0.00023249952475362
"MFSD2A",11.4160221320095,-0.351610397887271,0.0865457564841263,-4.06271101173818,4.85060660751037e-05,0.000232708386480093
"TLK2",34.2725447527542,0.249344330705443,0.0613972050483888,4.06116745068327,4.88279328461139e-05,0.000234191827212154
"MRTFB",14.8620302224926,-0.254137917495608,0.0626192378779979,-4.05846391792167,4.93965637639153e-05,0.000236857739281547
"MYRF",11.2207034121927,-0.301220827148102,0.0742449351788572,-4.05712290572355,4.96809409218966e-05,0.000238159619383102
"TXNRD1",28.5506916593211,-0.665969284458391,0.164183978811618,-4.05623794281727,4.9869456779526e-05,0.000239001405917728
"RAB2B",12.8659427788234,0.264895315983582,0.0653329379835063,4.05454467776202,5.0232049550403e-05,0.000240676811206799
"APBA1",10.484363958331,0.269009586749178,0.0663539153389635,4.05416297403046,5.03141313481158e-05,0.000241007684821521
"PLCH1",9.16289406193292,-0.299778694649345,0.073980202660923,-4.05214751875356,5.07496480752661e-05,0.000243030923391492
"TLN2",10.890466626661,-0.314078339855297,0.0775439411363789,-4.05032727576895,5.1146050178704e-05,0.000244865850583891
"SPOP",14.9728147709281,0.24778592626966,0.0611963135927347,4.04903354013594,5.14295746531558e-05,0.000246138410320624
"TMCO4",12.0339181653515,-0.301327738620707,0.0744204127350982,-4.04899311286129,5.14384583176531e-05,0.000246138410320624
"LAMB3",8.25343994130663,-0.366398147318534,0.0905598462297948,-4.04592280765144,5.21174061201904e-05,0.000249322772194416
"CHD6",13.6485741110895,0.280608452030322,0.069360691212764,4.04564094047961,5.2180160252478e-05,0.000249558460923198
"SCLT1",11.8851396989784,0.272324808063434,0.0673406375510895,4.04398915672321,5.25493505901576e-05,0.000251259220496196
"DPM2",12.4174058318649,-0.299024299726162,0.0739523695644075,-4.04347151399567,5.26655574496322e-05,0.000251749799805734
"ASTN2",9.31678009567563,-0.320173168018431,0.0791897254554575,-4.04311501494624,5.27457303349837e-05,0.000252067922034747
"PLIN3",14.4728409053446,-0.300445940058581,0.0743177987906436,-4.0427185001126,5.28350381970027e-05,0.000252429524089166
"DNASE1",10.0111411628974,-0.474206035701563,0.11730643819153,-4.0424553248076,5.28943928114207e-05,0.000252647869019754
"IKBKB",17.1550800179413,0.229507643920603,0.056785544663914,4.04165611651605,5.30750278640786e-05,0.000253445242734686
"SEMA7A",10.7604081086278,0.271534879488318,0.0671980441481938,4.04081521910808,5.32657163591962e-05,0.000254290200080126
"WDR34",13.1318725734714,-0.258215792741036,0.0639259788788932,-4.03929352775687,5.36124384128118e-05,0.000255879432651707
"SPATA6",15.447913672727,0.299861685209291,0.074242238854385,4.0389633965299,5.36879415994082e-05,0.000256149018960318
"GRAMD2B",18.5103133749976,0.294915231441304,0.0730182394573964,4.03892552919434,5.36966085466426e-05,0.000256149018960318
"WBP2",27.6243095544054,-0.295632374107849,0.0732230939742415,-4.03741986390042,5.40422963771742e-05,0.000257731611382276
"H3-4",9.65521092330382,-0.457891175541045,0.113424876624948,-4.03695546485021,5.41493431801406e-05,0.000258175585211369
"TTC3",19.5426011350538,-0.286410719300446,0.0709634297127224,-4.03603265033704,5.43626540498677e-05,0.000259125850216062
"PRR12",15.2700452548063,0.240187334809242,0.0595374710510449,4.03422131590567,5.47836655872739e-05,0.000261065399955425
"SLC38A4",9.93112241491952,-0.321202752353461,0.0796448469204483,-4.03293828506303,5.50837495688443e-05,0.000262427832652393
"TMEM174",10.8970101075354,-0.395568462878037,0.0981111242361293,-4.03184109812055,5.53416016876277e-05,0.000263588416377829
"CEP68",13.4242746858034,0.266871335214551,0.0662083724362446,4.03077927148164,5.55922321738682e-05,0.000264714015477421
"LIPH",8.43502804569712,-0.324056017529803,0.0803978853401499,-4.03065349491192,5.56219912371044e-05,0.000264787580615225
"ZNF28",35.9783843176101,-0.254156860767116,0.0630608979612815,-4.03034002026365,5.56962258425649e-05,0.000265072778547022
"SVOPL",11.3401549604605,-0.34289797137225,0.0850820877215201,-4.03020166235907,5.57290205207135e-05,0.000265096421325754
"LUZP6",13.2831642025659,0.32555149620244,0.0807783255506411,4.03018376505399,5.57332640165475e-05,0.000265096421325754
"MOXD1",9.5423896600503,-0.360396853253249,0.0894254426404723,-4.03013776182462,5.57441729019947e-05,0.000265096421325754
"ACAD11",11.245008863482,-0.309811218084115,0.0769015655013897,-4.02867244722757,5.60927075974014e-05,0.000266685370344891
"CXCL2",11.3110847275708,-0.431945847063811,0.107271141491152,-4.02667335370379,5.65715354210352e-05,0.000268892805402218
"RNF10",16.4194266238781,-0.313152117798146,0.0777986579683982,-4.02516092148206,5.6936366829864e-05,0.000270557404165332
"DNAJA4",15.7384940162207,-0.559441345903426,0.139065800090312,-4.0228535379663,5.74972539584898e-05,0.000273113049493371
"RCHY1",17.0929958555988,0.250536464190833,0.0622787047204271,4.02282714959321,5.75036987043977e-05,0.000273113049493371
"LRATD2",14.1641614099529,-0.338242411811684,0.0841297900849198,-4.02048324939674,5.8078879086408e-05,0.00027577407714008
"GBP1",14.9114034859494,0.306602142006225,0.0762656728471374,4.02018536728524,5.81523667695759e-05,0.000276052179246853
"TNFSF13",10.8072115271619,-0.28847528547594,0.0717585082051708,-4.02008476334452,5.8177205704784e-05,0.000276099259902879
"PLPP2",9.39628120327642,-0.329914008999914,0.0820849716404147,-4.01917674340135,5.84018492926944e-05,0.000277094312644107
"AFTPH",13.1360726018267,-0.32296510757208,0.0803722089615624,-4.01836793768523,5.86026388762661e-05,0.000277975706169297
"LMAN2L",16.3039492492262,-0.233793063320365,0.05822685656456,-4.01521011289942,5.93928592719557e-05,0.000281651836998531
"UNC13C",8.25056859149407,-0.343212459349457,0.0854843757935675,-4.01491449359431,5.94673499378156e-05,0.000281932831988045
"ATG16L2",11.2974331954805,0.266192385575711,0.0663148748813867,4.01406752333972,5.96812611270095e-05,0.000282874502022076
"PDLIM4",11.1367296845744,-0.323033170094259,0.0804778188856318,-4.01394041945056,5.97134253507946e-05,0.000282954474440743
"RBIS",21.5907292696675,-0.254486399488634,0.0634021205946677,-4.01384680988158,5.97371241781392e-05,0.00028299430255819
"COQ3",8.50829336020294,-0.30912064932573,0.0770315444371739,-4.01290992650219,5.99748030128834e-05,0.000284047544138826
"MTMR9",11.9785498391893,0.254618704728231,0.0634516646116821,4.01279787199395,6.0003290107365e-05,0.00028410974415217
"RBSN",13.1004262614071,0.245094021191904,0.0610798374470506,4.01268293165274,6.00325241650901e-05,0.000284175448235054
"SPATA33",10.2990268811934,-0.291837521612564,0.0727389065401085,-4.01212412303234,6.01748444639952e-05,0.000284776297176923
"FADS2",9.72687304028591,0.311683591159325,0.0777109922579358,4.01080441908135,6.05122227912253e-05,0.000286299711206554
"FAM160B1",12.3248187113545,0.257473691257398,0.0642077820870227,4.01000755497887,6.0716805101134e-05,0.000287194213085732
"STK32A",7.05165746591678,-0.340653041822541,0.0849650612223926,-4.00933085813821,6.08910503904964e-05,0.000287944798473229
"CYB5D2",16.5343053966526,0.245793647346132,0.0613065891596905,4.00925333989618,6.09110410602455e-05,0.000287965739340517
"KDM7A",11.1748225512662,-0.35333252820563,0.0881919645069608,-4.00640273953464,6.16504943625834e-05,0.000291387164159704
"TOMM34",15.15190287515,-0.256164707085618,0.0639646065974209,-4.0047882838999,6.20730499343939e-05,0.000293262548490238
"ANAPC16",25.3540869101268,0.348020597398838,0.0869016123789377,4.00476570999951,6.20789776500358e-05,0.000293262548490238
"TMEM268",11.4019608111765,-0.284511257925337,0.0711008827247202,-4.0015151292407,6.29381700567489e-05,0.000297245507588076
"GSTA2",11.246242465919,-0.34054548030239,0.085116825669347,-4.00091847439549,6.30970954709185e-05,0.000297920044550619
"COL1A1",12.6287721882658,-0.411570458079056,0.102893445918362,-3.99996767923979,6.33511352147465e-05,0.000299043215819814
"DUT",22.9661673492594,0.269024229666933,0.0672643177496173,3.99950878366656,6.34740921006408e-05,0.000299547207403789
"MTA3",13.1208175181703,-0.304322875208599,0.0760976552584046,-3.99910975147934,6.35811927242719e-05,0.000299976132118799
"EPS15",20.624521799646,0.301576451003158,0.0754216475709716,3.99853968609443,6.37344956128194e-05,0.000300622764929801
"CFDP1",23.490556167953,-0.329001282196665,0.0823196428200101,-3.99663155628624,6.42501824533087e-05,0.000302977924596336
"NPM3",12.1641007888468,-0.271619891388864,0.0679638860663965,-3.9965326750667,6.42770132123821e-05,0.000303027223562272
"KDELR1",30.3642524841533,-0.265374119420332,0.066428399781605,-3.9948895396065,6.47244223822578e-05,0.000305058765094574
"BCAP29",14.2941004537689,0.308854075425622,0.0773173198118239,3.99462987306487,6.47953961037246e-05,0.000305315510441385
"ZBTB14",11.2367151134309,0.269030176565622,0.067372294400464,3.99318709507642,6.51910890120308e-05,0.000307101810356064
"WWOX",17.1692639341676,0.281020035227008,0.0703914420211977,3.99224717036456,6.54500996680225e-05,0.000308243482885489
"LPAR6",13.9387790090026,0.313780001114402,0.0786039815395295,3.99190976040576,6.55433154876979e-05,0.000308603946510016
"SNAPIN",12.9329495499559,0.251600551856764,0.0630515597487136,3.99039378025691,6.59636860446327e-05,0.000310504209252069
"UAP1",13.5355889551927,-0.317073678372383,0.0794981779467498,-3.98843956631017,6.65093410520431e-05,0.000312993094310022
"SOWAHC",13.3484504475088,-0.497456233708853,0.124744710702277,-3.98779419911528,6.66904765754354e-05,0.000313765720455595
"OXSR1",18.8562357714017,-0.306046474566847,0.0767722002523426,-3.98642312661227,6.7076846749428e-05,0.000315503297471128
"FAM131C",17.0586450564386,-0.288022640335984,0.0722650338295106,-3.98564319523456,6.72975767112573e-05,0.000316461082456189
"CCNY",15.6200677753121,0.295286328903381,0.074090511350116,3.98548104909143,6.7343552240156e-05,0.000316596821811953
"XPNPEP1",16.6723545950369,-0.272111012751721,0.068283694388798,-3.98500718491237,6.74780838875663e-05,0.00031714870821832
"SRGAP3",10.6374827031375,-0.297399881261102,0.0746378017237277,-3.98457449700796,6.76011475389443e-05,0.000317646428151504
"SHROOM2",13.7721987461257,0.251518301877508,0.0631281155594668,3.9842517022479,6.76930940328755e-05,0.000317997718198611
"DNAL1",14.2026363710308,0.255155943598269,0.0640572025052057,3.983251431836,6.79787682117351e-05,0.000319258661672575
"APOL2",18.2986430079016,0.272787347812913,0.0684992043825169,3.9823433026988,6.82391147525286e-05,0.000320400045516567
"LAPTM5",21.0387851915162,0.379294993227449,0.0952638067916134,3.98152253202672,6.84752283907517e-05,0.000321427099478049
"COL13A1",10.5693641931737,0.291920302392676,0.0733262133982718,3.98111792309673,6.85919077491394e-05,0.000321893142528551
"GOLGA7",26.6876556181154,0.281592637588849,0.0707338867476168,3.98101462448388,6.86217266825916e-05,0.000321951427620354
"TCEAL7",10.0148373727438,0.303725346529054,0.0763148255501179,3.97989963732002,6.89443686929076e-05,0.000323348752030147
"AKR1E2",14.0138679735151,0.249038505146078,0.062574616180759,3.97986468549294,6.89545058101469e-05,0.000323348752030147
"ING1",15.3360229840902,0.257502259180351,0.064725407905483,3.9783798590559,6.93864564953549e-05,0.000325291864958208
"GPR155",11.6050492966232,-0.29238363355314,0.0735410711353886,-3.97578698595325,7.01468937843901e-05,0.000328773587281245
"EIF3A",39.1158933012964,-0.244048962068255,0.0614010113770989,-3.97467332532048,7.0475922501092e-05,0.00033023207646498
"AZI2",16.1433614218391,0.261769432941343,0.0658730234983027,3.97384876296269,7.07204778580582e-05,0.000331223102022058
"PLPP5",14.1672896681933,-0.298925116883273,0.0752232480976602,-3.97383953023654,7.07232207138538e-05,0.000331223102022058
"AKAP13",11.8360517912882,0.310407369777512,0.0781434931993789,3.97227404443674,7.11897527952935e-05,0.000333323680598206
"GCNT2",8.87339140631672,-0.333909504064891,0.084107389581043,-3.9700376593325,7.18612726967661e-05,0.000336382744746005
"RBM17",17.7008525977078,0.232291025639394,0.0585318526770942,3.9686258851379,7.22882668323426e-05,0.000338295925509779
"MPDU1",12.199437614868,-0.282534920733017,0.0712290948535954,-3.96656620884683,7.29155270315049e-05,0.000341145110541332
"CFAP70",8.75613802983634,-0.321204790478809,0.0809816333797024,-3.96639061319942,7.29692409601438e-05,0.000341310120001643
"XPR1",14.469838821069,-0.252158640269275,0.0636035325069272,-3.96453829418691,7.3538141441592e-05,0.000343877021153208
"FOXP4",12.2657094225061,-0.287465472085499,0.0725102044047213,-3.96448299167643,7.3555190754669e-05,0.000343877021153208
"SLC12A8",7.16494598048307,-0.344347335735564,0.0868758427848105,-3.96367188734507,7.38056775103584e-05,0.000344960913526565
"MYO7A",10.0412374426527,-0.289050600919215,0.0729407638722582,-3.96281291248103,7.40718271958486e-05,0.000346117447078783
"NICN1",36.0026041553601,-0.284276826188826,0.0717638344671248,-3.96128256383868,7.45482497027644e-05,0.000348255696162573
"ERCC6L2",11.2570825888465,0.270775354886765,0.0683572037420492,3.96118243672686,7.45795216977685e-05,0.000348313848938796
"GMDS",10.3972167233293,0.276653972342402,0.0698499418685531,3.9606900870873,7.47334743578179e-05,0.000348944791702514
"SNX2",17.7174892438586,-0.329757885612656,0.0832800959073369,-3.95962422977475,7.50677871319392e-05,0.000350417339326287
"CSF3R",13.9458425176697,0.367985738156131,0.0929482465961743,3.9590390527203,7.52519324230565e-05,0.000351188337340791
"LIMD2",16.4749971763425,0.251918188189361,0.0636615964946177,3.95714531304063,7.58507925580722e-05,0.000353893864219508
"KIAA1324L",10.0396679665513,0.272924381561432,0.0689737716068971,3.95692993442366,7.5919186760787e-05,0.000354123678301387
"GALNT14",9.09834771853404,-0.318146147660931,0.080425444472254,-3.9557897348107,7.62822335691908e-05,0.00035572743194665
"C3orf38",12.7951119310871,0.26918239750747,0.0680502366583042,3.9556423419818,7.63292840262056e-05,0.000355857160902219
"LYSMD2",11.4117126503916,0.255807613001224,0.0646784733286483,3.95506572490353,7.65136144203905e-05,0.000356626680411815
"COPRS",15.781695172911,-0.284290865137227,0.0718889354145609,-3.95458443636439,7.66677928124744e-05,0.000357255310552008
"TMEM44",11.7164745820895,0.281544576622963,0.0712632419829653,3.95076857000503,7.79006257975998e-05,0.000362908655528395
"ZNF181",9.15813017293219,0.300046195531213,0.0759572071536805,3.9502004717491,7.80857625098822e-05,0.00036367957449858
"RNF150",13.9856310793754,0.263237711117741,0.0666514036273924,3.94946988047459,7.83244653575594e-05,0.00036469952364778
"DDX6",24.7702821989824,0.252995434825233,0.0640677682839759,3.94887228947711,7.85202263685517e-05,0.000365492639400322
"CDK11A",28.7246905167925,0.212186462939299,0.0537340165501075,3.94882937406015,7.85343025430005e-05,0.000365492639400322
"DTNB",17.9825380426601,-0.280190271961771,0.0709570937573595,-3.9487281274497,7.85675206908914e-05,0.000365555293654577
"CWH43",9.30397592190983,-0.360322671495222,0.0912977245615273,-3.94667745801697,7.92431937936503e-05,0.000368606349411188
"FMOD",1.43113578095264,0.901887627594525,0.228593674019409,3.94537439176006,7.96753901798502e-05,0.000370523603892422
"SUGP2",26.7953286739464,-0.24516781295496,0.0621643460040781,-3.94386539414211,8.01786734324443e-05,0.000372770395274862
"ECHDC2",26.4332761664018,-0.278680754437329,0.0706648516049577,-3.94369687486583,8.02350644153217e-05,0.000372938867606409
"NAT8B",19.2767085033218,-0.267792955424488,0.0679098092681143,-3.94336191355237,8.03472626204414e-05,0.000373366586521509
"PRDX3",26.2603061760628,-0.3560877864913,0.0903177124786078,-3.94261299050993,8.05986576372097e-05,0.000374440763474499
"ERICH5",10.0761099141811,-0.279389571563548,0.0708872124859645,-3.94132540645277,8.10326067464057e-05,0.000376362287960716
"SS18",17.4248194396842,0.264110804034062,0.067012280224304,3.94122992308318,8.10648749135955e-05,0.000376417677641448
"APOL4",1.42695410606344,0.912374286400457,0.231589883657467,3.93961200718898,8.16134921157446e-05,0.000378870059736512
"BECN1",17.9351425613721,-0.265160000951426,0.0673093914474543,-3.93942056597593,8.1678639388546e-05,0.000379077387320205
"GSPT1",19.0896726447888,-0.345925696919041,0.0878415736691499,-3.93806352128833,8.21418515528327e-05,0.000381131600083655
"PLXNB2",38.0035222873494,0.261403965845865,0.0663834543662181,3.93778793739439,8.22362218660242e-05,0.000381473815344425
"DRAM1",12.0709927172755,-0.299403572438918,0.0760352770149392,-3.93769292614128,8.22687810479684e-05,0.000381529204138247
"DVL3",14.9208719491164,0.239808532352708,0.060909296671422,3.93714170837279,8.24579170795541e-05,0.000382310523086963
"DUSP6",25.8302023631612,-0.396362785694765,0.100704007560777,-3.93591869177156,8.28790319010102e-05,0.000384166735044161
"SUGCT",7.77670948773859,-0.360127748264615,0.0915181612898126,-3.93504134249584,8.3182376085544e-05,0.000385476255218358
"SIRT1",12.7306131915992,0.259429640789661,0.0659620405565736,3.93301417907404,8.38872873715708e-05,0.000388645559720467
"EXOC8",13.6293437325094,0.237639692830812,0.060441465535221,3.93173280506133,8.43357711462035e-05,0.000390625559271427
"LYPLA1",12.5620458298155,-0.282933767434663,0.0719800360349051,-3.93072555975744,8.46898988370913e-05,0.000392167639660045
"OCLN",7.37729693234142,-0.32343455448449,0.082366300775723,-3.92678257295027,8.60897382561888e-05,0.000398550041704408
"ERLEC1",14.1240048404842,0.310474201580663,0.0790819998925063,3.92597812400649,8.63780062252716e-05,0.000399784549072643
"FLII",14.6390685129582,-0.297907014353388,0.0759306639355055,-3.92340852710607,8.73049226053146e-05,0.000403973565363526
"NEK8",10.6903890114521,-0.282617723931355,0.0720387845607072,-3.92313287425321,8.740491356423e-05,0.000404335130148128
"TASOR",13.1229815768789,0.265531636665906,0.0677513058587813,3.91921060856556,8.88394599571273e-05,0.00041086862460552
"TLK1",20.1250256372037,-0.305045045134829,0.0778501682068792,-3.91836077122148,8.91532012342283e-05,0.000412216600609235
"RNF6",16.6422186711454,0.251627204437558,0.0642210740054836,3.91814070901512,8.92346138126098e-05,0.00041248995603011
"LARP1",16.2984430714609,0.247443764591783,0.0631786145115931,3.91657472239087,8.9815985907722e-05,0.00041507367713199
"CDC37",40.8734371794187,0.233557389481965,0.0596377388498117,3.9162683560177,8.99301420099762e-05,0.000415497465106766
"TBCD",11.9902523980131,0.264085774708161,0.0675021881396967,3.91225502440946,9.14382757751146e-05,0.000422359923849905
"FKRP",12.9927759558533,0.250340968516439,0.0640098374004749,3.91097647929007,9.19237247044534e-05,0.00042449628198932
"CUL2",12.8569207925972,0.240114972466297,0.0614074122298805,3.91019526384566,9.22215402527006e-05,0.000425765314579833
"WAC",41.5479892443195,0.285988341305464,0.0731518455614595,3.90951641903809,9.24810697566184e-05,0.000426857000443119
"ABCB6",10.2345547688691,-0.328293320339246,0.0839805195170955,-3.90916038894493,9.26174594092324e-05,0.000427379917433525
"AP3B1",20.7371848230953,-0.270391715964452,0.0691832578465465,-3.90834031788733,9.29323391075865e-05,0.000428726004200145
"PITX1",18.0296642603025,-0.379063258250635,0.0969945167727385,-3.90808955869941,9.30288238638493e-05,0.000429064146753905
"FCAMR",7.64318716409466,-0.330235823331213,0.0845155201992371,-3.90739857664858,9.32951831797213e-05,0.000430185414791319
"TFEC",8.53807909528889,-0.323111903836991,0.0827296656845538,-3.9056353142899,9.39781521562966e-05,0.000433226638639789
"MPP1",13.2262183507465,-0.302726291529993,0.0775634315313717,-3.90295124330015,9.50268506510098e-05,0.000437788240579415
"CYP3A5",10.7421419572184,-0.495245629036137,0.1268901714408,-3.90294711885697,9.50284705904963e-05,0.000437788240579415
"TXNDC17",13.4755396813891,-0.303329168738734,0.07771849722494,-3.90292117796374,9.5038659879351e-05,0.000437788240579415
"MAP4K5",15.5505169615739,0.249412882692438,0.0639136823437741,3.90233942946542,9.5267435272004e-05,0.000438732857708602
"DYRK1A",18.2902898096526,0.269372070646876,0.0690574718719014,3.90069406459809,9.59173014809702e-05,0.000441615761782501
"GML",1.41347649955492,0.908027618242868,0.232820129356257,3.900125048266,9.61430171038262e-05,0.000442544872758507
"FBXW2",16.4093773043169,0.258914407505654,0.0663958754092613,3.89955559603239,9.63694076875865e-05,0.000443476627667521
"DUSP22",13.4941433306678,0.25984875287356,0.0666431414096295,3.8991072055918,9.65480232375806e-05,0.000444188120832469
"PTGER1",8.85288484375124,-0.382400004520248,0.0980964907746715,-3.8982026930874,9.69092859152767e-05,0.000445739355350803
"KRTAP5-3",10.3215713979647,-0.335135182835971,0.0860054304072843,-3.89667467796995,9.7522476637251e-05,0.000448411494558844
"PLCG2",27.7170858965617,0.490198928029814,0.125800597048446,3.89663435254632,9.75387086899777e-05,0.000448411494558844
"ASCC1",11.4955749337769,0.268573041444741,0.0689607156089413,3.89458025592064,9.83689195495248e-05,0.000452115868689619
"NEK9",14.629510194931,0.2360732182399,0.0606184774168426,3.89441022440309,9.84379398846251e-05,0.000452320744878347
"COTL1",28.6120299399925,0.361381875648569,0.0928029010534822,3.89407951202199,9.85723158391697e-05,0.000452825752802382
"GOLGA1",1.42737620548011,0.885584851958886,0.227425081538715,3.89396299637308,9.86197000353745e-05,0.000452930982738786
"TMEM70",12.6785980803286,-0.266000714520147,0.0683224430782196,-3.89331385904355,9.88840829187188e-05,0.000454032523654584
"SATB2",9.34490120365416,-0.282783790502109,0.0726578258645717,-3.89199356211394,9.94238838555013e-05,0.00045639780373659
"TACO1",11.7077253180189,-0.265237501431872,0.0681913453125516,-3.8896065214166,0.00010040688912057,0.000460795901856901
"TECR",15.1701924300245,-0.28497624072059,0.0732854882603161,-3.88857668121594,0.000100833813428627,0.000462640437312995
"SYT11",11.8698620857561,0.247429818085421,0.0636420723611279,3.8878340837397,0.000101142722771707,0.000463942722401506
"BCL6B",11.9882203093448,0.281478193497815,0.0724433256195381,3.88549519352684,0.000102121513601643,0.000468225810123459
"LSM4",18.111389579442,-0.296179813572664,0.0762273035894694,-3.88548196808552,0.00010212707358724,0.000468225810123459
"TSPYL4",19.0101428332141,0.248356178352255,0.0639203297380315,3.88540202108011,0.000102160689453524,0.000468263908260591
"RAB15",8.46258627563146,-0.308473358285541,0.0794448890318173,-3.88285970368715,0.00010323513791022,0.000473071568075957
"RFFL",10.8226818600119,-0.322675299411803,0.0831138680640887,-3.88232802693035,0.000103461182489965,0.000473990027431124
"CACYBP",21.5250480941071,-0.496057044860236,0.127800239178036,-3.88150325891948,0.000103812760613302,0.000475483000591221
"EXOC2",12.9618978265468,0.246515925460858,0.0635178798415526,3.88104776286299,0.000104007410270185,0.00047625664925501
"SPAAR",10.8167990037319,0.277129549753592,0.0714120748708617,3.88070995353013,0.000104151990600116,0.000476800701154019
"C2CD4C",9.65885677049092,0.271375623731628,0.0699361656753129,3.88033317399073,0.000104313473692546,0.000477421844473625
"TFF1",9.36256035477994,-0.315548973719144,0.0813237863027274,-3.88015595516562,0.000104389509187744,0.00047765170079377
"RERE",33.6733044426144,0.285740037716927,0.0736515300559405,3.87962120406594,0.000104619260575857,0.000478584622421673
"TMEM164",13.4821843787006,-0.320349910630587,0.0825894942222618,-3.87882155772105,0.000104963712524979,0.000480041655106826
"PDF",12.0115323229009,-0.277955387860213,0.0716737187141255,-3.87806566823821,0.000105290299732096,0.000481416285209464
"SUSD3",11.2464968455699,-0.289703193232544,0.074723061535888,-3.87702520852153,0.000105741406106813,0.000483359431472445
"NRM",13.0607863612439,0.251513699477738,0.0648847060178452,3.87631716183724,0.000106049432203892,0.00048464773857763
"FGF11",11.2045504001836,-0.277101309036714,0.0714905717839545,-3.87605389245058,0.000106164179769994,0.000485052341349126
"SSBP1",24.1072613431706,-0.272799790882897,0.070447502546577,-3.87238413033212,0.000107775916247975,0.000492294632005068
"GOPC",14.342047744891,0.2689672882156,0.0694734233075568,3.8715133846923,0.000108161716857288,0.000493934947859639
"JMJD6",17.2910403409362,-0.323475788614722,0.0835786784788706,-3.87031470827215,0.000108694945459666,0.000496247537820296
"IPO7",19.9695878623416,-0.296089349958487,0.0765235301568866,-3.86925889790307,0.000109166673907757,0.000498278276761011
"SNX33",13.0786714278117,0.254871580118588,0.0658800420573283,3.86872218291544,0.00010940721414867,0.000499253043306284
"CDH24",8.45968778281931,0.286928399760326,0.074179070691407,3.8680506116608,0.000109708897406657,0.000500506271600783
"PJA2",20.1413105187183,0.293905544300291,0.075991385011425,3.86761662859683,0.000109904268557978,0.000501273991963722
"RGS3",18.0572714731744,-0.283041616700274,0.0731846801723323,-3.86749817084366,0.000109957653044975,0.000501393891558457
"CDIP1",11.3413796973224,-0.262333109604236,0.0678365730140669,-3.8671338770288,0.000110121980007122,0.000502019492005858
"PHF21B",11.0605172540839,0.26470114523409,0.068450110105326,3.86706675601817,0.000110152282458689,0.000502033949412706
"SELENOW",44.0227604740984,0.296494874589939,0.0766759108533184,3.86685819953461,0.000110246487571694,0.000502339573018129
"FRMD8",12.9116389288075,0.274652758467816,0.0710540226845715,3.86540758835112,0.000110903835615215,0.000505210382625294
"GMFB",15.5694543998886,0.264291732841791,0.0683794596108907,3.86507489742867,0.000111055115695634,0.000505775008819101
"ZNF451",13.4583082063704,0.24461927828776,0.0633062045728155,3.86406482490031,0.000111515606013546,0.000507747237616794
"TBC1D15",13.2482734935856,0.270423215556894,0.0699942350554213,3.86350697800717,0.000111770698941087,0.000508783521083854
"SYTL4",10.983986878916,0.249887549809464,0.0646906456285515,3.86280809816458,0.000112091060412392,0.000510116326087285
"ACP1",24.6827777462009,-0.245215576012155,0.0634837805785048,-3.86264922752858,0.000112164006295623,0.000510322786450506
"LURAP1L",12.5117022495018,-0.338447219558237,0.087632872766633,-3.86210344215833,0.00011241494643616,0.000511237187310964
"ZFAND5",43.6217088191734,-0.314524387240317,0.0814388657676884,-3.86209194191783,0.000112420239687003,0.000511237187310964
"CXXC5",29.221826480573,-0.376794839378685,0.0975657254613392,-3.86195908037389,0.00011248140932622,0.000511389680140633
"EDC3",16.4813681600075,-0.259245308118349,0.0671506062465745,-3.86065476708296,0.000113083586252808,0.000514001149600088
